1.971515544223890402e+02
5.342872838277912706e+02
4.564867308880830024e+02
7.158219073537770782e+02
1.113469177934508025e+03
7.158219073537770782e+02
4.219087073593238415e+02
2.576630955977176427e+02
4.824202485346524441e+02
5.342872838277912706e+02
1.416026883811151038e+03
1.104824672052318192e+03
9.578680720550914884e+02
1.070246648523559088e+03
1.208558742638595731e+03
9.146455426441425516e+02
4.737757426524626680e+02
1.070246648523559088e+03
1.971515544223890402e+02
1.113469177934508025e+03
1.113469177934508025e+03
1.104824672052318192e+03
1.243136766167355063e+03
1.070246648523559088e+03
5.342872838277912706e+02
7.071774014715873591e+02
6.985328955893974126e+02
9.578680720550914884e+02
7.071774014715873591e+02
1.070246648523558861e+03
4.564867308880830024e+02
9.924460955838507061e+02
1.070246648523558861e+03
2.576630955977176427e+02
2.576630955977176427e+02
4.737757426524626680e+02
9.924460955838507061e+02
1.044313130876989590e+03
9.578680720550914884e+02
1.104824672052318192e+03
1.070246648523559088e+03
4.219087073593238415e+02
4.564867308880830024e+02
1.044313130876989590e+03
9.578680720550914884e+02
6.985328955893974126e+02
7.158219073537770782e+02
9.924460955838507061e+02
6.985328955893974126e+02
1.070246648523559088e+03
7.071774014715873591e+02
7.071774014715873591e+02
4.219087073593238415e+02
1.104824672052318192e+03
2.576630955977176427e+02
7.158219073537770782e+02
1.070246648523559088e+03
7.158219073537770782e+02
8.109114720578647848e+02
4.564867308880830024e+02
1.070246648523559088e+03
1.416026883811151038e+03
9.578680720550914884e+02
1.416026883811151038e+03
4.564867308880830024e+02
1.971515544223890402e+02
4.564867308880830024e+02
9.924460955838507061e+02
7.158219073537770782e+02
9.578680720550914884e+02
2.576630955977176427e+02
7.158219073537770782e+02
9.578680720550914884e+02
1.113469177934508025e+03
6.034433308853097060e+02
4.824202485346524441e+02
9.578680720550914884e+02
2.576630955977176427e+02
1.243136766167355063e+03
2.576630955977176427e+02
7.071774014715873591e+02
6.985328955893974126e+02
4.219087073593238415e+02
9.146455426441425516e+02
1.113469177934508025e+03
1.070246648523559088e+03
1.070246648523559088e+03
5.342872838277912706e+02
2.576630955977176427e+02
1.971515544223890402e+02
1.971515544223889833e+02
1.104824672052318192e+03
4.219087073593238415e+02
1.070246648523558861e+03
9.146455426441425516e+02
1.104824672052318192e+03
9.578680720550914884e+02
9.146455426441425516e+02
1.113469177934508025e+03
1.070246648523558861e+03
1.096180166170128359e+03
2.922411191264768604e+02
5.947988250031198731e+02
1.452845191292502136e+02
5.515762955921709363e+02
1.001090601466040539e+03
1.001090601466040539e+03
5.947988250031198731e+02
5.515762955921709363e+02
1.208558742638595731e+03
8.714230132331933874e+02
7.071774014715872454e+02
4.391977191237034504e+02
4.910647544168422201e+02
7.763334485291057945e+02
6.725993779428281414e+02
8.714230132331933874e+02
1.208558742638595731e+03
2.922411191264768604e+02
1.208558742638595731e+03
1.452845191292502136e+02
1.208558742638595731e+03
5.342872838277912706e+02
1.312292813224873498e+03
2.922411191264768604e+02
1.452845191292502136e+02
1.001090601466040425e+03
1.001090601466040425e+03
1.044313130876989590e+03
1.208558742638595731e+03
8.714230132331933874e+02
1.208558742638595731e+03
1.208558742638595731e+03
1.208558742638595731e+03
1.208558742638595731e+03
4.910647544168422201e+02
2.922411191264768604e+02
1.295003801460493605e+03
